,wage,rent
998,51.91,18.902047208445808
999,54.57,10.862845393105601
1000,56.99,21.74621726052608
1001,33.91,19.77070762973606
1002,56.04,16.909453840366744
1003,37.75,13.515754571855632
1004,52.8,29.913446705126333
1005,49.46,25.24974201490901
1006,38.05,23.878482168061467
1007,31.71,11.89262913358143
1008,56.08,26.781132210414256
1009,32.71,8.665429813411826
1010,23.29,13.549480405572046
1011,22.36,11.29259751472533
1012,51.19,23.0676734713956
1013,44.02,24.292535628815326
1014,38.05,25.461180199227417
1015,46.06,19.38371080758948
1016,39.48,20.95064606932858
1017,29.42,14.581998539355117
1018,48.39,31.189078585875915
1019,28.75,8.008500701458436
1020,43.14,13.08540739075539
1021,27.84,15.04106032772635
1022,33.36,8.96559682135042
1023,46.74,19.74311792674122
1024,30.98,14.247853616242459
1025,27.7,15.75040472161588
1026,23.08,14.310978408351495
1027,32.74,14.176942771326953
1028,48.93,8.984985710703045
1029,33.67,14.927290519251459
1030,42.85,14.595425092146717
1031,57.39,24.82331496325189
1032,31.71,14.524265650525367
1033,40.27,13.004349241303611
1034,20.05,13.344782256353499
1035,22.22,12.980751152649482
1036,20.93,18.723351057396517
1037,55.48,11.543247888097707
1038,49.37,21.101393849042168
1039,48.42,21.627154494601584
1040,37.24,19.27910215319171
1041,38.31,15.002985158448718
1042,27.4,9.188757772758102
1043,47.44,16.01862618906221
1044,30.41,12.697284249546637
1045,55.1,27.50824489577043
1046,30.85,11.379315007484207
1047,47.07,12.832400154949266
1048,34.03,8.983246056948055
1049,50.63,27.342773453211485
1050,20.02,4.682044930727373
1051,34.64,6.770132905784614
1052,38.62,12.236613213087868
1053,33.76,8.943129231979627
1054,24.48,19.36730213819527
1055,41.11,22.712210339310765
1056,41.42,8.544654664133816
1057,24.93,13.387102260580793
1058,52.99,26.95300344357635
1059,57.52,28.39919214458567
1060,52.04,20.887253234836365
1061,41.4,22.336908678184663
1062,30.41,20.32939003385603
1063,53.39,26.86553004840539
1064,52.62,29.008383839342635
1065,52.91,19.716524931024875
1066,59.47,31.010416660909755
1067,24.01,5.93915670374943
1068,21.25,5.783459465878433
1069,55.11,10.223280214874675
1070,36.63,26.872670346939817
1071,41.26,17.92821989401375
1072,20.67,9.659121218764518
1073,23.86,10.013547164001949
1074,20.18,9.659819278907518
1075,36.71,9.416586761644115
1076,29.82,17.923520076562173
1077,25.05,15.856789377405363
1078,41.3,18.36677389682529
1079,30.15,20.46144798360807
1080,33.28,19.474408172547676
1081,20.79,7.818455203127115
1082,53.72,15.615217912754428
1083,59.3,20.857063595286565
1084,30.79,18.100122087422694
1085,31.25,19.123506607104837
1086,51.58,21.141368241861873
1087,57.88,20.58967724929255
1088,31.3,9.724855577536252
1089,53.43,30.232527104013197
1090,40.78,13.519580162585079
1091,24.93,12.173651182682894
1092,47.36,20.25876357259454
1093,36.26,19.29746160989148
1094,26.82,9.19761110334881
1095,20.82,5.531782938421917
1096,25.7,9.072270034865053
1097,53.33,27.25949308471331
1098,25.1,7.73060413864758
1099,37.57,11.260532979714712
1100,55.25,23.43611789202679
1101,35.25,17.110359381654412
1102,23.39,2.512355946091734
1103,25.87,20.99681254326894
1104,22.23,10.779893681571227
1105,58.72,24.197762885603854
1106,48.43,18.788641329190348
1107,36.65,9.078215064347528
1108,25.5,14.237020680474114
1109,51.97,31.279647643584248
1110,37.13,14.897596797587463
1111,22.24,14.991654082020997
1112,35.23,22.390029448560497
1113,58.69,28.882158761171713
1114,58.51,14.776119790659042
1115,57.14,20.946071034104087
1116,47.31,14.951971670972087
1117,50.0,22.498073725170673
1118,46.78,18.001641127819124
1119,32.04,12.268448148430243
1120,51.73,17.202098812393427
1121,22.62,15.476357369149977
1122,42.73,17.52649809771508
1123,56.27,25.461563501500297
1124,25.64,1.0124825301875013
1125,42.87,12.326591770847148
1126,58.2,10.314012548958758
1127,41.4,9.038234248187637
1128,33.59,12.280649808908063
1129,33.04,16.924373646007705
1130,36.35,20.33782434410169
1131,53.88,21.22087120424484
1132,40.3,20.452359120546383
1133,29.75,15.44198496090033
1134,39.28,13.870768578503487
1135,33.67,7.939159215117835
1136,39.51,18.588400318452308
1137,47.74,18.67650916461366
1138,21.07,21.612071011387435
1139,43.99,18.206199071355485
1140,38.8,24.01581191462016
1141,31.49,21.515914451940137
1142,28.64,11.550641703581123
1143,52.04,25.147977027746304
1144,34.9,14.499339198406831
1145,25.89,6.151039837335527
1146,58.53,19.65540653956409
1147,26.62,15.64961544577638
1148,29.77,9.95318709493953
1149,51.0,24.132246055098207
1150,23.67,11.753380049287824
1151,45.93,14.209158546651711
1152,35.18,21.55988826141693
1153,53.31,22.213653044074288
1154,41.01,10.798090502765296
1155,50.64,25.621944691493376
1156,55.23,24.91643858138399
1157,23.15,11.564867068465777
1158,56.94,17.405428656140668
1159,25.59,11.375420510106174
1160,29.42,10.959037802857923
1161,44.67,26.48664468274532
1162,26.58,8.140513107496016
1163,24.02,15.150180013899083
1164,55.74,18.179916263695322
1165,57.08,24.29806575100937
1166,59.92,22.466559379262943
1167,20.31,10.226857480105288
1168,43.48,15.745236562524006
1169,22.03,13.276675347320776
1170,28.34,16.589787493924998
1171,50.12,21.32537615228651
1172,34.76,9.229329686907331
1173,34.75,13.402836421329624
1174,56.8,20.49806907666344
1175,48.11,19.013684283843308
1176,29.38,19.168237297480612
1177,52.34,24.346468487912357
1178,59.95,17.00290101236055
1179,37.13,12.883684719170606
1180,27.28,12.944132461021203
1181,38.34,12.181436284765564
1182,23.86,10.416128742614864
1183,55.89,14.308999782047238
1184,51.53,15.327883516434325
1185,49.07,11.786452987002884
1186,21.49,7.949660495704945
1187,35.76,7.839518748133489
1188,31.98,13.35933676226843
1189,23.41,5.5151169832809845
1190,34.0,13.900066554861656
1191,20.72,12.04652559107696
1192,52.2,21.927396908296494
1193,44.92,20.759737895952306
1194,27.68,5.000561109538632
1195,20.55,19.332949317836896
1196,34.4,16.142480357587537
1197,27.44,8.295501761131739
1198,52.75,25.527976513788644
1199,55.23,29.49006980248888
1200,38.51,5.940698581018049
1201,24.46,14.618330101314307
1202,49.99,24.543386858111397
1203,27.0,13.547910715006365
1204,50.4,25.148237908316872
1205,22.39,9.794553317167047
1206,47.82,7.403432894641959
1207,23.22,8.596833167543323
1208,32.17,10.599845011885602
1209,47.68,18.721514357558
1210,26.42,8.663198355476766
1211,32.43,17.799209342195205
1212,58.38,23.023303193295565
1213,47.05,24.716350370357702
1214,46.77,21.715747448004556
1215,54.99,13.487632617687238
1216,41.53,16.820086718438056
1217,58.47,15.8860593301989
1218,38.29,22.907450701635796
1219,49.93,20.09781273631945
1220,58.53,17.73804779421646
1221,58.13,28.764158162961966
1222,38.21,15.878007264412638
1223,51.63,21.498138714137802
1224,21.52,7.638636479884017
1225,41.26,24.271360601215406
1226,23.84,24.025789683143113
1227,30.76,13.168012605668748
1228,57.03,26.543426689599944
1229,50.02,17.83758790298749
1230,51.38,19.169947084669296
1231,29.92,13.058805160979475
1232,47.51,17.050629573642937
1233,55.63,23.67774164208976
1234,39.2,14.732768470253497
1235,49.89,15.48719099292516
1236,56.36,20.938172517018725
1237,37.52,27.6230779254808
1238,43.21,16.28641596906556
1239,35.93,23.723117962354234
1240,24.07,22.547524350747928
1241,27.88,4.675866940819692
1242,22.45,12.298519287270011
1243,24.91,10.164249085929246
1244,54.13,27.264820130622425
1245,34.68,11.996930949843513
1246,45.09,13.541515656076397
1247,45.29,14.513194106972506
1248,23.95,15.205012438270934
1249,58.48,24.457649343811937
1250,34.82,8.088267702566831
1251,36.72,17.950175831218512
1252,22.29,16.182111131548787
1253,32.63,16.155356693073397
1254,54.04,20.50965911925726
1255,48.5,16.167234427820695
1256,43.98,23.305631141018573
1257,29.77,18.17154642929382
1258,29.02,21.4701106901867
1259,59.81,25.656997534622935
1260,44.04,19.639076903205755
1261,53.68,19.828659950780867
1262,56.76,22.747209895568822
1263,55.46,19.616814561712214
1264,40.92,19.12074579360886
1265,23.67,10.967450390699517
1266,27.94,9.730782729156326
1267,39.89,19.66489996097803
1268,57.26,23.171426083503388
1269,47.15,17.601283235849873
1270,29.46,16.356864340485295
1271,24.96,16.154588444068295
1272,41.42,22.318871041640428
1273,54.96,23.83957291995083
1274,48.56,23.775983288216352
1275,49.94,25.174274092772805
1276,20.08,11.35522580193928
1277,47.47,21.638077682607673
1278,27.33,15.186324034522881
1279,44.44,19.118935034986478
1280,33.31,15.130717209262228
1281,21.14,12.835559458587346
1282,36.79,15.553792522185967
1283,41.95,12.96745115449549
1284,20.91,18.16166989095656
1285,34.89,15.467527774342768
1286,28.44,14.414853446308035
1287,32.75,11.873473509127228
1288,31.54,20.59144084824807
1289,20.46,2.640098181805614
1290,47.63,25.12242229850575
1291,38.23,24.12853702696875
1292,22.02,13.824773896570225
1293,49.05,18.823103864202334
1294,28.66,12.21910956173239
1295,48.27,17.409846037791237
1296,35.46,9.122992446859051
1297,36.99,21.492190712543767
1298,31.3,16.33378063234285
1299,49.21,13.404078939490583
1300,26.84,17.204478708362778
1301,50.95,17.13979326679896
1302,45.05,17.92063006799374
1303,25.36,7.794130741412813
1304,43.14,21.842349480307135
1305,21.4,16.284722070881656
1306,52.59,13.997240884180387
1307,55.16,24.49690441337712
1308,38.5,11.765164809798335
1309,52.84,12.139125704143371
1310,35.71,18.014868471610832
1311,27.0,16.036635454513924
1312,34.9,14.088935837859472
1313,37.2,13.794968383003777
1314,25.21,16.020414366521962
1315,40.83,14.692013686004497
1316,45.45,14.466217727754572
1317,53.46,24.152661721072505
1318,59.62,18.80021211676751
1319,43.96,16.155445958043348
1320,28.28,14.49673290102564
1321,36.92,16.61119183188928
1322,22.13,4.220606428374803
1323,25.91,9.09394015601016
1324,21.0,9.677796180758234
1325,39.13,12.223569759389726
1326,27.17,8.710175299338488
1327,40.4,22.403350984672528
1328,22.3,12.551037011877572
1329,47.07,3.6140492791773795
1330,32.77,8.369218165877825
1331,42.68,14.995869130155434
1332,57.93,26.48500867017063
1333,26.51,17.30239785312724
1334,49.33,17.554583423180897
1335,27.94,9.217884520530863
1336,55.86,18.59287923748204
1337,24.58,12.119311173294301
1338,48.04,28.970577377545297
1339,41.39,26.315012787428763
1340,28.0,16.80794862216245
1341,58.32,20.800351831674472
1342,50.94,17.865038351606646
1343,58.57,20.397640822579362
1344,53.4,23.687810940468356
1345,43.48,10.984494509260848
1346,53.8,25.791645664221868
1347,34.65,14.570034724782673
1348,32.69,12.940100279182053
1349,34.21,11.775596199648676
1350,33.98,16.411326979423666
1351,22.48,18.954302485100683
1352,40.6,21.475483335468347
1353,33.74,22.897190777050625
1354,51.07,23.148208405101105
1355,41.81,24.053055166767468
1356,34.6,20.569070230197823
1357,51.02,25.606880067872062
1358,26.84,11.073440593245705
1359,25.94,9.633210479623347
1360,28.24,12.5315169387698
1361,41.4,11.953963147622353
1362,24.68,-2.5193061484109336
1363,46.99,22.01868850695504
1364,41.76,21.801757798335302
1365,42.14,14.090573245200154
1366,29.87,12.278694811954443
1367,22.15,19.153615188600345
1368,28.6,13.544522436298479
1369,52.26,8.572229925621977
1370,55.58,17.020082776273053
1371,46.8,21.649210032633718
1372,57.23,25.745952126665053
1373,41.64,11.027192214333109
1374,24.22,11.22670034726023
1375,31.87,13.686719062913319
1376,52.26,27.79137734773662
1377,59.4,14.144995581960336
1378,56.75,4.69338946973776
1379,50.0,20.37625919861104
1380,40.32,18.91022313942109
1381,42.75,24.82218901996797
1382,35.53,21.79183734526216
1383,27.8,10.373109785128282
1384,43.53,14.087619581202532
1385,25.19,10.923681584589726
1386,50.81,25.096544097999562
1387,50.77,25.34347125007765
1388,28.03,12.965462555108571
1389,22.26,16.580281677542594
1390,30.19,13.17960408854423
1391,39.26,12.533380567057467
1392,56.22,21.553969878181892
1393,28.48,13.390736063558604
1394,49.39,29.133797762426838
1395,25.9,9.588225356340267
1396,58.78,21.52521518735464
1397,28.36,4.0602617043940015
1398,43.85,21.93413685066058
1399,58.01,19.624503986200118
1400,22.83,9.753067255562211
1401,49.88,14.228079375348972
1402,25.18,4.8796849460804514
1403,25.17,21.380671237684915
1404,41.84,26.715681582357256
1405,39.4,15.655804352235974
1406,22.12,6.931610935667575
1407,44.31,15.205764460858415
1408,27.96,13.138363610731515
1409,37.77,15.412546680735892
1410,32.81,20.05910531235718
1411,54.3,14.046294272276127
1412,51.58,11.682794454233342
1413,24.0,8.8314558131643
1414,44.49,18.83658789322388
1415,46.59,24.589957043315174
1416,52.4,11.926931301260526
1417,54.55,14.79423075881978
1418,54.55,19.94485000276951
1419,51.45,11.723681980036385
1420,40.81,18.754729740791483
1421,52.69,26.562700299633544
1422,40.21,13.010689718277028
1423,20.63,14.625434825399303
1424,21.36,19.87780891793132
1425,40.31,17.74086599143904
1426,47.6,16.665068177707976
1427,30.43,16.2184581484552
1428,34.27,9.262154536942532
1429,45.64,26.785571128322452
1430,22.91,8.333638220030846
1431,31.75,19.900235549222902
1432,29.8,12.94664345811165
1433,52.06,16.765847762055326
1434,21.46,13.398202468407796
1435,28.19,14.056127716662989
1436,58.14,29.609258228476943
1437,51.06,21.15688740767344
1438,33.49,13.045875330686883
1439,53.44,20.721616297657963
1440,22.67,15.198192467662839
1441,38.83,9.585356668681301
1442,28.99,16.636433935937834
1443,45.98,15.683815637309095
1444,38.55,17.87972732478525
1445,41.96,27.56001865883718
1446,46.29,13.462198301874782
1447,26.46,13.623272125282668
1448,47.02,25.609650540944333
1449,51.61,21.659211626851054
1450,50.81,22.50606620433324
1451,38.57,16.19773975934725
1452,43.39,13.255903740439027
1453,27.4,3.323806483600375
1454,42.49,22.994600355124483
1455,23.0,10.198954985544031
1456,33.54,4.399359679094712
1457,47.03,16.886157253840675
1458,49.91,21.14131306073591
1459,29.2,20.737643596558744
1460,46.41,23.736041351464255
1461,35.45,14.99198663648403
1462,42.03,18.59127245799459
1463,43.91,22.54018137044217
1464,48.13,20.87882456410675
1465,26.33,6.133494093269461
1466,31.4,12.627407198980068
1467,36.83,13.969488941572804
1468,27.01,7.5253899543037175
1469,50.6,21.017779362840066
1470,28.09,18.066308136384997
1471,47.18,20.54463631892153
1472,32.77,14.89897125102977
1473,27.3,15.196020657197504
1474,49.31,18.52795525065541
1475,35.7,19.084031014229343
1476,57.1,14.892493303252992
1477,45.03,10.77164384099413
1478,50.92,13.597055107013126
1479,21.55,19.795902123157624
1480,54.61,14.116638806403401
1481,57.46,18.278507413130118
1482,53.81,14.97712144882966
1483,25.19,10.506240595703783
1484,31.63,12.700617860068473
1485,37.97,19.60228022418426
1486,54.48,17.490917011907154
1487,56.35,15.903883046203568
1488,30.38,9.186780680193085
1489,56.83,19.494686455017764
1490,44.72,13.635725085451428
1491,38.62,21.3986659275234
1492,43.13,9.400014651513725
1493,59.64,20.20393866123408
1494,24.58,16.440229719007498
1495,49.37,17.919357258681774
1496,43.7,17.63716629912894
1497,42.08,28.74863557348727
1498,29.48,16.819360530934137
1499,37.67,11.439323881862936
1500,51.39,16.187133385988346
1501,44.64,15.773730673796905
1502,32.25,15.582183613818998
1503,53.03,24.479993083659934
1504,31.52,10.234421064425517
1505,26.18,13.855116852572994
1506,45.3,16.057934028815236
1507,23.03,6.500390788775752
1508,40.75,25.4741088342589
1509,32.14,10.678005461034726
1510,30.06,9.668305417226005
1511,30.66,13.963041496089836
1512,20.7,9.679399520412348
1513,41.64,12.104885250677462
1514,35.62,15.28906341096916
1515,53.49,23.856168001688268
1516,32.63,7.599946097978652
1517,39.47,27.152682559351966
1518,55.38,31.145034156389812
1519,43.93,16.84486461470178
1520,59.96,27.027032512976923
1521,50.99,24.318807655844843
1522,20.62,13.915501652252622
1523,50.85,20.215217832757904
1524,58.11,27.084169318063253
1525,27.9,18.043527188264175
1526,56.86,19.74836865689568
1527,50.56,16.00311208647388
1528,43.4,13.996661633350765
1529,47.88,20.127102353272708
1530,26.59,11.756114241334256
1531,48.41,13.29519756982118
1532,58.1,22.269197964090093
1533,45.98,20.230769222660037
1534,25.56,4.127049247985195
1535,46.62,15.972902620910434
1536,52.43,16.426510828515642
1537,27.42,17.934159710350762
1538,50.86,24.274597352588195
1539,55.51,19.005664757845317
1540,28.97,7.942006602640371
1541,31.07,8.007094898798083
1542,49.86,19.561568560280072
1543,56.11,27.454268236891377
1544,21.08,22.754890945887553
1545,52.29,24.43848468743531
1546,25.23,14.481661224747631
1547,51.0,19.756614413609988
1548,46.67,10.88582808029241
1549,34.14,14.996517004822817
1550,54.57,14.067576325655814
1551,24.53,12.57192166282724
1552,31.94,20.440472931403402
1553,57.21,17.06794842397206
1554,52.99,14.452367877362946
1555,26.11,15.826274223706829
1556,57.16,19.289816488876472
1557,56.48,19.640767967851314
1558,53.97,25.219064390935255
1559,35.93,24.424626492862814
1560,25.32,6.570153056506737
1561,46.48,17.517560384542932
1562,22.07,-2.6618472199624232
1563,31.51,22.22731193364813
1564,54.89,19.39272885555797
1565,55.71,25.313067689407966
1566,47.74,24.043062706182333
1567,35.37,14.551950700190986
1568,20.24,12.375718215903902
1569,27.45,20.78667675935933
1570,43.34,17.14116538839654
1571,31.79,18.224002741717715
1572,59.21,20.933627181296554
1573,47.63,15.62552267199283
1574,31.86,12.792581869342433
1575,36.34,17.34079810887497
1576,51.34,18.8452385399614
1577,50.08,14.40595278608723
1578,51.08,15.8616101978164
1579,22.7,8.095385648255256
1580,23.07,12.881394657512917
1581,36.91,14.306920380852876
1582,41.46,19.714566715024752
1583,38.91,13.96642808855596
1584,36.12,12.318818033179463
1585,29.59,13.377107516997038
1586,36.38,16.506201386651522
1587,31.57,14.722680999366334
1588,27.22,9.68018345567765
1589,47.0,22.313243806503454
1590,56.41,16.30521488170927
1591,30.64,14.703988733556065
1592,25.55,14.687702478540203
1593,36.57,16.142943067296642
1594,41.7,15.571261809808352
1595,44.65,14.668021893224815
1596,32.98,22.211627573365316
1597,33.06,22.02650834408796
1598,28.9,10.854290844388277
1599,27.19,16.425438569014247
1600,21.38,12.101871327399824
1601,49.21,20.649662351025963
1602,29.26,1.6263545471206324
1603,44.27,14.2842122119493
1604,41.38,14.451951679277252
1605,38.74,18.444085119146216
1606,51.43,33.13688034238361
1607,41.16,12.698976018870054
1608,46.08,12.265676913699744
1609,29.25,13.790459252501488
1610,30.03,17.718263646246633
1611,50.13,23.08794325726655
1612,27.38,24.90739403533957
1613,26.13,9.419532771889346
1614,22.28,16.74750242618387
1615,56.4,13.570281470836138
1616,37.98,13.127723613579432
1617,51.23,29.663743783176074
1618,57.51,29.762415230016906
1619,35.38,14.726025028888511
1620,59.18,14.281362740187816
1621,54.34,14.034892765166422
1622,31.51,12.346747886023374
1623,37.26,17.134359335336224
1624,27.5,14.008010115331427
1625,46.15,15.79231871792587
1626,48.2,23.036189939567997
1627,39.45,16.690966337749938
1628,53.23,28.116039744021332
1629,36.62,16.735579454480767
1630,57.45,20.374071605111347
1631,49.57,22.941697779609573
1632,40.95,14.49177188689969
1633,22.84,20.493955984270315
1634,20.37,12.739732973791188
1635,59.05,31.244206357396703
1636,55.48,15.06411553860458
1637,55.46,17.4842852283262
1638,45.18,22.090775074604334
1639,29.55,12.94096868442296
1640,47.05,25.88407220232073
1641,30.42,11.009738680502196
1642,36.02,19.411488724613786
1643,37.65,14.00356921824967
1644,59.98,19.22928459146041
1645,54.97,19.389365190314813
1646,58.59,26.979459822398145
1647,45.76,22.23931436457864
1648,56.18,28.02452977885021
1649,33.26,16.502543132579884
1650,48.87,24.07684378493896
1651,58.79,20.931654618987153
1652,23.99,14.603057255543789
1653,39.26,10.914446480988293
1654,47.68,20.340543812038202
1655,50.0,14.985228175624915
1656,26.94,11.486046630232915
1657,24.14,11.494995254902584
1658,45.59,19.61579866645106
1659,51.76,9.979518569946801
1660,52.11,26.23484031620567
1661,24.64,5.168802153941648
1662,53.0,23.098746367636203
1663,35.57,20.392209170277454
1664,45.35,18.872073761169887
1665,34.98,13.782837487407662
1666,43.62,10.678459024028065
1667,27.42,15.954940606492634
1668,57.89,32.157096230535146
1669,54.1,16.13084633768245
1670,40.01,20.971962520549827
1671,23.83,-0.8529196282040363
1672,45.97,26.687334336936882
1673,48.66,12.389325846474282
1674,20.85,7.020304466126625
1675,55.7,20.766055141926497
1676,54.85,20.856145772169516
1677,49.2,27.92815961897731
1678,46.48,24.51089494740397
1679,25.5,10.987163966745703
1680,44.47,19.194053747780206
1681,30.38,20.43054056048141
1682,55.83,18.880531524253147
1683,35.52,13.132311995252637
1684,58.21,18.382554014847763
1685,25.34,15.280403847021972
1686,59.53,20.151932622677613
1687,50.39,27.713725329264783
1688,25.64,21.002574589046517
1689,57.71,22.93137269579526
1690,26.38,20.042631631417926
1691,41.95,17.239935317685774
1692,40.7,10.819682993456187
1693,30.6,18.37249876406082
1694,32.58,13.491913207881645
1695,36.47,15.620143615767628
1696,57.48,22.578169083692714
1697,23.24,9.963007355124013
1698,39.08,12.967757876176915
1699,54.48,28.245279159936477
1700,29.86,9.881618845848406
1701,28.13,17.123113376232446
1702,54.09,14.241523444748305
1703,24.2,12.89870345499718
1704,35.87,19.130170161909096
1705,36.4,18.029007584379993
1706,54.85,19.999727460614007
1707,42.5,22.803442192937986
1708,22.82,14.888648450768503
1709,38.83,16.279934136704522
1710,39.79,6.705996796498821
1711,58.17,23.378263625375588
1712,28.33,20.211903014797905
1713,39.91,22.870941774922915
1714,53.85,17.87243550326724
1715,56.85,17.42641841643627
1716,58.75,24.58896529152787
1717,42.15,17.150578314004974
1718,21.91,19.816406842937354
1719,30.66,10.178284976365457
1720,21.99,10.692017441172045
1721,52.9,29.836088262539104
1722,20.56,9.497517428498298
1723,23.81,9.76397007152392
1724,28.69,15.296935108904055
1725,45.79,16.379587559688233
1726,31.35,19.372299477241135
1727,49.58,25.070697635457915
1728,55.96,21.735702802545582
1729,42.51,24.647471418525093
1730,45.62,22.007600174612445
1731,24.55,11.806117116216608
1732,32.71,10.65372831273637
1733,49.94,20.868315872889475
1734,38.87,20.219516900839757
1735,32.75,9.954400731376268
1736,45.45,23.080214140363175
1737,22.02,13.781974989571994
1738,48.77,19.645671094447533
1739,58.77,26.55137236379552
1740,56.98,21.751594835114602
1741,45.97,21.527685043917224
1742,49.28,19.371674729569193
1743,28.27,14.407196030057305
1744,20.63,14.509679509080893
1745,43.43,11.10323131735884
1746,39.33,10.574855940341681
1747,54.21,27.664744691453414
1748,23.96,12.108564362735832
1749,50.45,21.735146965721096
1750,35.64,20.934757452107778
1751,25.66,5.134882403537473
1752,21.59,7.059058507601628
1753,20.34,14.554717528666298
1754,26.75,13.064074379608861
1755,25.87,12.408621238882747
1756,29.14,17.203012056062114
1757,40.89,19.467059241096806
1758,31.55,5.778928647584449
1759,39.26,17.53696098400222
1760,28.46,10.632905748065939
1761,49.31,17.344495573433473
1762,21.01,13.140779808832123
1763,27.9,21.19608536520013
1764,59.32,23.10522119814545
1765,44.27,17.681322844478267
1766,57.33,28.695975367227895
1767,20.18,9.006245991352976
1768,20.62,10.075091694082552
1769,32.9,12.160968397787489
1770,34.81,19.513886348460872
1771,24.94,11.593913496345039
1772,46.64,28.307944235779267
1773,57.03,29.572184954283287
1774,37.09,11.596024693358448
1775,54.17,24.588649240808433
1776,44.49,9.934819591798323
1777,49.02,24.051034758251145
1778,35.44,17.9211836586093
1779,21.72,14.029548522205095
1780,20.24,14.195237321718432
1781,55.38,23.13300250767425
1782,29.6,11.506526252166463
1783,27.86,5.893069347989558
1784,51.92,14.546003846573907
1785,55.9,22.606209598329134
1786,36.53,24.226364393069645
1787,57.3,31.642440445058767
1788,39.69,17.377582420095454
1789,59.97,22.60504575710889
1790,58.77,21.620243359928626
1791,32.21,15.616981798593175
1792,32.48,16.43124042361356
1793,53.49,15.631774050138143
1794,31.84,14.04850894499422
1795,35.72,16.66288180296578
1796,32.07,15.597057427536303
1797,24.16,12.566608764723371
1798,51.23,8.902261363160482
1799,30.73,21.34216901864255
1800,26.15,11.952558645367318
1801,29.32,11.581190284565862
1802,54.65,17.899905344032145
1803,37.12,11.683127428266765
1804,33.99,5.477940477777601
1805,59.37,23.453296266238823
1806,22.08,6.327604609436271
1807,30.63,18.243776238494505
1808,41.34,24.49491810530124
1809,41.19,15.237117180705674
1810,48.03,22.680884970220678
1811,26.9,4.864260581390685
1812,58.66,13.64586159660034
1813,46.92,8.735371392503398
1814,54.5,33.19624125055778
1815,51.0,23.527318613909955
1816,24.37,7.267211245504153
1817,41.73,21.494881291433376
1818,49.32,13.949458595980516
1819,48.11,25.238496047660792
1820,25.86,11.703895101088698
1821,23.39,16.235122180111897
1822,30.29,18.47112598688755
1823,39.82,13.181596979352356
1824,23.97,6.880174306788188
1825,20.92,16.72015051596589
1826,51.87,13.984977637732456
1827,20.48,11.423955555941902
1828,57.05,25.914916947823215
1829,29.06,13.936850865010188
1830,21.67,18.403238740143422
1831,34.78,20.46268584611283
1832,52.1,23.92437373663896
1833,59.85,33.550437668482424
1834,22.37,15.94820621216883
1835,29.65,16.946415335576734
1836,43.43,21.213691071521776
1837,43.99,14.27424797669536
1838,51.23,19.71956326576457
1839,23.97,11.097288106500208
1840,32.94,14.61457807385626
1841,55.33,17.992673859181277
1842,35.44,20.319821379850477
1843,40.86,25.095057854334208
1844,46.94,20.484789900160052
1845,23.04,10.81492971282956
1846,45.28,26.05215149351546
1847,54.83,21.027508924791356
1848,39.18,18.37548835683174
1849,53.64,18.09723632600492
1850,22.87,13.401064136207651
1851,33.78,18.42526026164788
1852,36.0,12.96999454160975
1853,52.38,29.758667437944993
1854,43.89,14.99803103790447
1855,41.8,18.934195051790383
1856,40.44,25.105810714786365
1857,21.78,14.160337609722081
1858,53.41,8.919976439406582
1859,37.08,19.522850003024125
1860,40.3,13.467144651983398
1861,22.38,10.63729553949621
1862,49.47,18.008075433551387
1863,32.73,13.025725826252566
1864,58.3,21.005698621607973
1865,22.66,14.05382938472016
1866,26.44,10.247246479242218
1867,56.84,15.781437590225423
1868,54.41,16.826152812365795
1869,59.31,23.319356908891297
1870,56.69,20.336451821303196
1871,37.0,15.97366204277079
1872,43.34,17.807469070531948
1873,38.08,14.690375001832832
1874,23.09,11.108105261848156
1875,38.37,23.15890378824122
1876,53.57,15.18341826514491
1877,32.39,14.303955727268182
1878,22.61,15.528611750447778
1879,24.67,8.647423331226637
1880,50.72,18.242903093444085
1881,39.79,20.12780477413664
1882,41.0,13.554658576680806
1883,21.04,10.099566945476111
1884,39.46,15.243773499369064
1885,56.71,14.96778950151177
1886,48.08,19.062694695474487
1887,43.76,20.824512880764427
1888,58.35,20.604805839670718
1889,45.33,15.90116458127377
1890,35.9,13.057713327332916
1891,58.7,19.1578633264686
1892,52.61,19.53879251461575
1893,53.49,18.926828458465653
1894,49.76,21.96271193305984
1895,51.07,15.747354551770941
1896,34.02,15.093129582971628
1897,22.0,13.938003828310768
1898,43.97,13.323043905311124
1899,42.74,17.264937575449725
1900,36.59,12.992226485022517
1901,25.11,15.291029583840274
1902,48.89,13.873786917300338
1903,38.85,20.419388553845703
1904,26.89,8.351762602800227
1905,47.95,26.45496305475325
1906,50.02,23.400388260608924
1907,58.49,22.9390223073442
1908,37.16,9.458355737070995
1909,26.05,10.035747061479864
1910,34.91,17.936309236879843
1911,31.27,13.07906117454959
1912,43.15,16.782836439370445
1913,58.29,35.00111226431402
1914,33.6,17.771991771569503
1915,21.79,16.455377680188505
1916,56.66,27.243174336603655
1917,31.12,17.048207762807785
1918,25.5,14.302126584026045
1919,46.04,22.036641316346802
1920,37.62,17.263892257969612
1921,47.27,23.584321248487658
1922,36.6,12.733461784677637
1923,46.65,9.581580078659197
1924,21.87,14.03004204882811
1925,44.43,18.1663186337641
1926,57.91,17.845940324837468
1927,49.65,14.53050679246482
1928,37.04,11.351116747239919
1929,40.91,15.951068918447007
